version_uri,date,author_ar,author_lat,book,title_ar,title_lat,ed_info,id,status,tok_length,local_path,tags,author_from_uri,author_lat_shuhra,author_lat_full_name,char_length,author_uri
0761IbnKaykaldiCalai.TahqiqMurad.JK000233-ara1,761,خليل بن كيكلدي العلائي :: العلائي,Ibn Kaykaldi Calai,0761IbnKaykaldiCalai.TahqiqMurad,تحقيق المراد :: تحقيق المراد في أن النهي يقتضي الفساد,Tahqiq Murad,د. إبراهيم محمد السلفيتي :: الكويت :: دار الكتب الثقافية,JK000233,pri,24780.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0761IbnKaykaldiCalai/0761IbnKaykaldiCalai.TahqiqMurad/0761IbnKaykaldiCalai.TahqiqMurad.JK000233-ara1,CENT0800 :: _FIQH :: _MASAIL :: _QAWACID :: _USUL :: _USULIYYA :: GAL@nodata :: JK@كتب أصول الفقه الإسلامي :: JK@مسائل أصولية :: JK@مسائل فقهية وأصولية,Ibn Kaykaldi Calai,,,104391.0,0761IbnKaykaldiCalai
0774IbnKathir.TalkhisKitabIstighatha.JK000383-ara1,774,ابن كثير :: عماد الدين أبوالفداء إسماعيل بن عمر بن كثير القرشي، البصري، الدمشقي,"Ibn Kathir :: Ibn Kaṯīr :: ʿImād al-dīn Abū-al-Fadāʾ Ismāʿīl b. ʿUmar b. Kaṯīr al-Qarašī, al-Baṣrī, al-Dimašqī",0774IbnKathir.TalkhisKitabIstighatha,تلخيص كتاب الاستغاثة,Talkhis Kitab Istighatha,,JK000383,pri,83808.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0774IbnKathir/0774IbnKathir.TalkhisKitabIstighatha/0774IbnKathir.TalkhisKitabIstighatha.JK000383-ara1,CENT0800 :: _CAQAID :: _MILAL :: GAL@nodata :: JK@كتب العقائد والملل :: JK@مواضيع عقدية :: JK@مواضيع عقدية محددة,Ibn Kathir,Ibn Kaṯīr,"ʿImād al-dīn Abū-al-Fadāʾ Ismāʿīl b. ʿUmar b. Kaṯīr al-Qarašī, al-Baṣrī, al-Dimašqī",331866.0,0774IbnKathir
0771Subki.TabaqatShaficiyyaKubra.JK000914-ara1,771,تاج الدين بن علي بن عبد الكافي السبكي :: السبكي,Subki,0771Subki.TabaqatShaficiyyaKubra,طبقات الشافعية الكبرى,Tabaqat Shaficiyya Kubra,د. محمود محمد الطناحي د.عبد الفتاح محمد الحلو :: 1413هـ :: هجر للطباعة والنشر والتوزيع,JK000914,pri,668381.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0771Subki/0771Subki.TabaqatShaficiyyaKubra/0771Subki.TabaqatShaficiyyaKubra.JK000914-ara1.mARkdown,MARKDOWN :: BIO :: CENT0800 :: COL :: PPE :: _FIQH :: _TABAQAT :: _TARAJIM :: _TARIKH :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@shafiis :: GAL@egypt :: GAL@fiqh :: GAL@syria :: JK@الطبقات والتراجم :: JK@تراجم الفقهاء :: JK@كتب التراجم التاريخية,Subki,,,2797783.0,0771Subki
0769IbnCabdAllahTaqiDinShibli.AkamMarjan.JK000940-ara1,769,بدر الدين أبو عبد الله محمد بن عبد الله الشبلي الحنفي,Ibn Cabd Allah Taqi Din Shibli,0769IbnCabdAllahTaqiDinShibli.AkamMarjan,كتاب آكام المرجان في أحكام الجان :: آكام المرجان,Akam Marjan,إبراهيم محمد الجمل :: مصر - القاهرة :: مكتبة القرآن,JK000940,pri,73785.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0769IbnCabdAllahTaqiDinShibli/0769IbnCabdAllahTaqiDinShibli.AkamMarjan/0769IbnCabdAllahTaqiDinShibli.AkamMarjan.JK000940-ara1,CENT0800 :: _CAQAID :: _MILAL :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@hadith :: GAL@edification :: GAL@egypt :: GAL@syria :: JK@كتب العقائد والملل :: JK@مواضيع عقدية :: JK@مواضيع عقدية محددة,Ibn Cabd Allah Taqi Din Shibli,,,298732.0,0769IbnCabdAllahTaqiDinShibli
0761IbnKaykaldiCalai.FusulMufida.JK000942-ara1,761,خليل بن كيكلدي :: صلاح الدين خليل بن كيكلدي العلائي,Ibn Kaykaldi Calai,0761IbnKaykaldiCalai.FusulMufida,الفصول المفيدة في الواو المزيدة,Fusul Mufida,حسن موسى الشاعر :: عمان :: 1410هـ 1990م :: دار البشير,JK000942,pri,30513.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0761IbnKaykaldiCalai/0761IbnKaykaldiCalai.FusulMufida/0761IbnKaykaldiCalai.FusulMufida.JK000942-ara1,CENT0800 :: _MISC :: _NAHW :: _SARF :: GAL@nodata :: JK@كتب النحو والصرف :: JK@مواضيع محددة :: JK@مواضيع نحوية وصرفية,Ibn Kaykaldi Calai,,,128062.0,0761IbnKaykaldiCalai
0761IbnKaykaldiCalai.JuzFiTafsirBaqiyat.JK001002-ara1,761,العلائي :: أبو سعيد خليل بن كيلكدي بن عبد الله العلائي,Ibn Kaykaldi Calai,0761IbnKaykaldiCalai.JuzFiTafsirBaqiyat,جزء في تفسير الباقيات الصالحات :: تفسير الباقيات الصالحات,Juz Fi Tafsir Baqiyat,بدر الزمان محمد شفيع النيالي :: المدينة المنورة :: 1407هـ - 1987م :: مكتبة الأيمان,JK001002,pri,4461.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0761IbnKaykaldiCalai/0761IbnKaykaldiCalai.JuzFiTafsirBaqiyat/0761IbnKaykaldiCalai.JuzFiTafsirBaqiyat.JK001002-ara1,CENT0800 :: _AHKAM :: _CULUM :: _GHARIB :: _QURAN :: _TAFSIR :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@cilm-rijal :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@hadith :: GAL@hadith-sciences :: GAL@egypt :: GAL@syria :: JK@أحكام القرآن وغريبه :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن,Ibn Kaykaldi Calai,,,17721.0,0761IbnKaykaldiCalai
0761JamalDinIbnHisham.IctiradShart.JK001023-ara1,761,ابن هشام الأنصاري,Jamal Din Ibn Hisham,0761JamalDinIbnHisham.IctiradShart,اعتراض الشرط على الشرط,Ictirad Shart,د . عبد الفتاح الحموز :: الأردن :: 1406هـ 1986م :: دار عمار,JK001023,pri,2205.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0761JamalDinIbnHisham/0761JamalDinIbnHisham.IctiradShart/0761JamalDinIbnHisham.IctiradShart.JK001023-ara1,CENT0800 :: _MISC :: _NAHW :: _SARF :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@cilm-rijal :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@hadith :: GAL@hadith-sciences :: GAL@egypt :: GAL@syria :: JK@كتب النحو والصرف :: JK@مواضيع محددة :: JK@مواضيع نحوية وصرفية,Jamal Din Ibn Hisham,,,9194.0,0761JamalDinIbnHisham
0774IbnKathir.AdabDukhulHammam.JK001100-ara1,774,ابن كثير :: عماد الدين أبوالفداء إسماعيل بن عمر بن كثير القرشي، البصري، الدمشقي,"Ibn Kathir :: Ibn Kaṯīr :: ʿImād al-dīn Abū-al-Fadāʾ Ismāʿīl b. ʿUmar b. Kaṯīr al-Qarašī, al-Baṣrī, al-Dimašqī",0774IbnKathir.AdabDukhulHammam,الآداب والأحكام المتعلقة بدخول الحمام,Adab Dukhul Hammam,سامي بن محمد بن جادالله :: الرياض :: 1418هـ -1997م :: دار الوطن للنشر,JK001100,pri,9233.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0774IbnKathir/0774IbnKathir.AdabDukhulHammam/0774IbnKathir.AdabDukhulHammam.JK001100-ara1,CENT0800 :: _BUHUTH :: _FIQH :: _MASAIL :: _MISC :: _USUL :: GAL@nodata :: JK@كتب أخرى :: JK@كتب الفقه الإسلامي :: JK@مسائل فقهية :: JK@مسائل فقهية وأصولية,Ibn Kathir,Ibn Kaṯīr,"ʿImād al-dīn Abū-al-Fadāʾ Ismāʿīl b. ʿUmar b. Kaṯīr al-Qarašī, al-Baṣrī, al-Dimašqī",36651.0,0774IbnKathir
0774IbnMuhammadShamsDinIbnMawsili.HusnSuluk.JK001103-ara1,774,محمد بن محمد بن عبد الكريم الموصلي الشافعي :: ابن الموصلي,Ibn Muhammad Shams Din Ibn Mawsili,0774IbnMuhammadShamsDinIbnMawsili.HusnSuluk,حسن السلوك الحافظ دولة الملوك,Husn Suluk,فؤاد عبد المنعم أحمد :: الرياض :: 1416هـ :: دار الوطن,JK001103,pri,16404.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0774IbnMuhammadShamsDinIbnMawsili/0774IbnMuhammadShamsDinIbnMawsili.HusnSuluk/0774IbnMuhammadShamsDinIbnMawsili.HusnSuluk.JK001103-ara1,CENT0800 :: _QADA :: _SIYASA :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@politics :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@philosophy :: JK@كتب التراث السياسي,Ibn Muhammad Shams Din Ibn Mawsili,,,67949.0,0774IbnMuhammadShamsDinIbnMawsili
0768Yafici.MarhamCilalMucdila.JK001140-ara1,768,اليافعي :: عفيف الدين أبو محمد عبد الله بن أسعد بن علي بن سليمان اليافعي، اليمني، المكي,"Yafici :: al-Yāfiʿī :: ʿAfīf al-dīn Abū Muḥammad ʿAbd Allāh b. Asʿad b. ʿAlī b. Sulaymān al-Yāfiʿī, al-Yamanī, al-Makkī",0768Yafici.MarhamCilalMucdila,مرهم العلل المعضلة في الرد على أئمة المعتزلة :: مرهم العلل,Marham Cilal Mucdila,محمود محمد محمود حسن نصار :: لبنان - بيروت :: 1412هـ - 1992م :: دار الجيل,JK001140,pri,28979.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0768Yafici/0768Yafici.MarhamCilalMucdila/0768Yafici.MarhamCilalMucdila.JK001140-ara1,CENT0800 :: _CAQAID :: _MILAL :: _RUDUD :: GAL@literature-islamic :: GAL@africa-north :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@sufism :: GAL@mysticism :: JK@كتب الردود :: JK@كتب العقائد والملل,Yafici,al-Yāfiʿī,"ʿAfīf al-dīn Abū Muḥammad ʿAbd Allāh b. Asʿad b. ʿAlī b. Sulaymān al-Yāfiʿī, al-Yamanī, al-Makkī",121617.0,0768Yafici
0761JamalDinIbnHisham.MabahithMurdiyya.JK001142-ara1,761,الإمام جمال الدين أبي محمد عبد الله بن يوسف بن أحمد بن هشام المصري,Jamal Din Ibn Hisham,0761JamalDinIbnHisham.MabahithMurdiyya,المباحث المرضية المتعلقة بـ (من) الشرطية :: رسالة المباحث المرضية,Mabahith Murdiyya,الدكتور مازن المبارك :: دمشق / بيروت :: 1408هـ - 1987م :: دار ابن كثير,JK001142,pri,5493.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0761JamalDinIbnHisham/0761JamalDinIbnHisham.MabahithMurdiyya/0761JamalDinIbnHisham.MabahithMurdiyya.JK001142-ara1,CENT0800 :: _MISC :: _NAHW :: _SARF :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@cilm-rijal :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@hadith :: GAL@hadith-sciences :: GAL@egypt :: GAL@syria :: JK@كتب النحو والصرف :: JK@مواضيع محددة :: JK@مواضيع نحوية وصرفية,Jamal Din Ibn Hisham,,,23211.0,0761JamalDinIbnHisham
0761JamalDinIbnHisham.SharhShudhurDhahab.JK001231-ara1,761,عبد الله جمال الدين ابن هشام الأنصاري,Jamal Din Ibn Hisham,0761JamalDinIbnHisham.SharhShudhurDhahab,شذور الذهب في معرفة كلام العرب :: شرح شذور الذهب,Sharh Shudhur Dhahab,عبد الغني الدقر :: سوريا :: 1404هـ 1984م :: الشركة المتحدة للتوزيع,JK001231,pri,43715.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0761JamalDinIbnHisham/0761JamalDinIbnHisham.SharhShudhurDhahab/0761JamalDinIbnHisham.SharhShudhurDhahab.JK001231-ara1,CENT0800 :: _MAJMUCAT :: _NAHW :: _SARF :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@philology :: GAL@egypt :: GAL@syria :: JK@الكتب الجامعة :: JK@الكتب الجامعة للمسائل النحوية والصرفية :: JK@كتب النحو والصرف,Jamal Din Ibn Hisham,,,183884.0,0761JamalDinIbnHisham
0764Safadi.ShucurBiCur.JK001233-ara1,764,الصفدي :: صلاح الدين أبو الصفاء خليل بن أيبك الصفدي,Safadi :: al-ṣafadī :: Ṣalāḥ al-dīn Abū al-Ṣafāʾ Ḫalīl b. Aybak al-ṣafadī,0764Safadi.ShucurBiCur,الشعور بالعور,Shucur Bi Cur,الدكتور عبد الرزاق حسين :: عمان - الأردن :: 1409هـ - 1988هـ :: دار عمار,JK001233,pri,39148.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0764Safadi/0764Safadi.ShucurBiCur/0764Safadi.ShucurBiCur.JK001233-ara1,CENT0800 :: _ADAB :: _ADAB :: _BALAGHA :: _QISAS :: _TARAIF :: GAL@historiography :: GAL@literature-islamic :: GAL@history :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@biography-collective :: GAL@biography :: GAL@egypt :: GAL@syria :: JK@الطرائف والقصص :: JK@كتب الأدب,Safadi,al-ṣafadī,Ṣalāḥ al-dīn Abū al-Ṣafāʾ Ḫalīl b. Aybak al-ṣafadī,161383.0,0764Safadi
0765AbuMahasinHusayni.DhaylCibar.JK001291BK2-ara1,765,الذهبي :: محمد بن أحمد بن عثمان بن قايماز الذهبي أبو عبد الله,Abu Mahasin Husayni,0765AbuMahasinHusayni.DhaylCibar,من ذيول العبر,Dhayl Cibar,د.صلاح الدين المنجد :: مطبعة حكومة الكويت :: http://www.worldcat.org/oclc/874936825,JK001291BK2,pri,16050.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0765AbuMahasinHusayni/0765AbuMahasinHusayni.DhaylCibar/0765AbuMahasinHusayni.DhaylCibar.JK001291BK2-ara1.completed,COMPLETED ::  :: NO_MAJOR_ISSUES :: JK@التاريخ العام :: JK@التواريخ العامة :: JK@كتب التاريخ,Abu Mahasin Husayni,,,71624.0,0765AbuMahasinHusayni
0770IbnMuhammadFayyumiHamawi.MisbahMunir.JK001451-ara1,770,الفيومي :: أحمد بن محمد بن علي المقري الفيومي,Ibn Muhammad Fayyumi Hamawi,0770IbnMuhammadFayyumiHamawi.MisbahMunir,المصباح المنير في غريب الشرح الكبير للرافعي :: المصباح المنير,Misbah Munir,بيروت :: المكتبة العلمية,JK001451,pri,232033.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0770IbnMuhammadFayyumiHamawi/0770IbnMuhammadFayyumiHamawi.MisbahMunir/0770IbnMuhammadFayyumiHamawi.MisbahMunir.JK001451-ara1,CENT0800 :: _FIQH :: _GHARIB :: _MACAJIM :: _MUSTALAHAT :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@philology :: GAL@egypt :: GAL@syria :: JK@المعاجم :: JK@كتب المعاجم والغريب والمصطلحات,Ibn Muhammad Fayyumi Hamawi,,,911973.0,0770IbnMuhammadFayyumiHamawi
0764BahaDinIkhmimi.RisalaFiRaddCalaIbnTaymiyya.JK001468-ara1,764,الأخميمي :: بهاء الدين عبد الوهاب بن عبد الرحمن الأخميمي الشافعي,Baha Din Ikhmimi,0764BahaDinIkhmimi.RisalaFiRaddCalaIbnTaymiyya,رسالة في الرد على ابن تيمية في مسألة حوادث لا أول لها :: الرد على ابن تيمية,Risala Fi Radd Cala Ibn Taymiyya,سعيد عبد اللطيف فودة :: الأردن - عمان :: 1419هـ - 1998م :: المحقق,JK001468,pri,4735.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0764BahaDinIkhmimi/0764BahaDinIkhmimi.RisalaFiRaddCalaIbnTaymiyya/0764BahaDinIkhmimi.RisalaFiRaddCalaIbnTaymiyya.JK001468-ara1,CENT0800 :: _CAQAID :: _MILAL :: _RUDUD :: GAL@nodata :: JK@كتب الردود :: JK@كتب العقائد والملل,Baha Din Ikhmimi,,,19604.0,0764BahaDinIkhmimi
0764Safadi.WafiBiWafayat.JK003609-ara1,764,الصفدي :: صلاح الدين أبو الصفاء خليل بن أيبك الصفدي,Safadi :: al-ṣafadī :: Ṣalāḥ al-dīn Abū al-Ṣafāʾ Ḫalīl b. Aybak al-ṣafadī,0764Safadi.WafiBiWafayat,الوافي بالوفيات,al-Wāfī bi-al-wafayāt,أحمد الأرناؤوط وتركي مصطفى :: بيروت :: 1420هـ- 2000م :: دار إحياء التراث :: http://www.worldcat.org/oclc/713922056,JK003609,pri,1960091.0,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0764Safadi/0764Safadi.WafiBiWafayat/0764Safadi.WafiBiWafayat.JK003609-ara1.mARkdown,MARKDOWN :: BIO :: CENT0800 :: COL :: PPE :: _TABAQAT :: _TARAJIM :: _TARIKH :: _WAFAYAT :: GAL@historiography :: GAL@literature-islamic :: GAL@history :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@biography-collective :: GAL@biography :: GAL@egypt :: GAL@syria :: RANDOM_CHARS :: MISSING_PARTS :: JK@الطبقات والتراجم :: JK@الطبقات والوفيات :: JK@كتب التاريخ,Safadi,al-ṣafadī,Ṣalāḥ al-dīn Abū al-Ṣafāʾ Ḫalīl b. Aybak al-ṣafadī,8243294.0,0764Safadi
