version_uri	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	local_path	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	char_length
0385IbnShahin.SharhMadhahib.ShamAY0033856-ara1	0385	ابن شاهين :: أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف ب ابن شاهين :: أبو حفص عمر بن أحمد بن شاهين [287 ه - 385 ه]	Ibn Shahin	0385IbnShahin.SharhMadhahib	الكتاب اللطيف لشرح مذاهب أهل السنة ومعرفة شرائع الدين والتمسك بالسنن  :: الكتاب اللطيف لابن شاهين :: الكتاب اللطيف لشرح مذاهب أهل السنة ومعرفة شرائع الدين والتمسك بالسنن	Sharh Madhahib	عبد الله بن محمد البصيري :: الأولى، 1416 ه :: مكتبة الغرباء الأثرية - المدينة المنورة / السعودية	ShamAY0033856	sec	22297	../data/0385IbnShahin/0385IbnShahin.SharhMadhahib/0385IbnShahin.SharhMadhahib.ShamAY0033856-ara1	_HADITH :: _CAQAID :: _AJZA :: CENT0400 :: _TARAJIM :: GAL@nodata :: _MILAL :: JK@كتب العقائد المسندة :: JK@كتب العقائد والملل :: JK@مواضيع عقدية :: JK@أجزاء حديثية :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: Shamela@متون الحديث :: ShamAY@العقيدة :: born@Iraq_RE :: born@BAGHDAD_443E333N_S	Ibn Shahin			86551
0385IbnShahin.SharhMadhahib.Shamela0013124-ara1	0385	أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين (المتوفى: 385هـ)	Ibn Shahin	0385IbnShahin.SharhMadhahib	شرح مذاهب أهل السنة ومعرفة شرائع الدين والتمسك بالسنن	Sharh Madhahib	عادل بن محمد :: مؤسسة قرطبة للنشر والتوزيع	Shamela0013124	sec	17882	../data/0385IbnShahin/0385IbnShahin.SharhMadhahib/0385IbnShahin.SharhMadhahib.Shamela0013124-ara1	_HADITH :: _CAQAID :: _AJZA :: CENT0400 :: _TARAJIM :: GAL@nodata :: _MILAL :: JK@كتب العقائد المسندة :: JK@كتب العقائد والملل :: JK@مواضيع عقدية :: JK@أجزاء حديثية :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: Shamela@متون الحديث :: ShamAY@العقيدة :: born@Iraq_RE :: born@BAGHDAD_443E333N_S	Ibn Shahin			68060
0385IbnShahin.TarghibFiFadailAcmal.ShamAY0034002-ara2	0385	أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين (المتوفى: 385هـ) :: ابن شاهين :: أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين	Ibn Shahin	0385IbnShahin.TarghibFiFadailAcmal	الترغيب في فضائل الأعمال لابن شاهين - ط: ابن الجوزي :: الترغيب في فضائل الأعمال وثواب ذلك  :: الترغيب في فضائل الأعمال وثواب ذلك	Targhib Fi Fadail Acmal	طه أحمد مصلح الوعيل :: الأولى، 1415 هـ - 1995 م :: دار ابن الجوزي - الدمام	ShamAY0034002	pri	39070	../data/0385IbnShahin/0385IbnShahin.TarghibFiFadailAcmal/0385IbnShahin.TarghibFiFadailAcmal.ShamAY0034002-ara2	ShamAY@متون الحديث :: Shamela@متون الحديث :: born@Iraq_RE :: born@BAGHDAD_443E333N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Shahin			147035
0385IbnShahin.TarghibFiFadailAcmal.Shamela0008209-ara1	0385	أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين (المتوفى: 385هـ)	Ibn Shahin	0385IbnShahin.TarghibFiFadailAcmal	الترغيب في فضائل الأعمال وثواب ذلك	Targhib Fi Fadail Acmal	محمد حسن محمد حسن إسماعيل :: دار الكتب العلمية، بيروت - لبنان	Shamela0008209	sec	39112	../data/0385IbnShahin/0385IbnShahin.TarghibFiFadailAcmal/0385IbnShahin.TarghibFiFadailAcmal.Shamela0008209-ara1	ShamAY@متون الحديث :: Shamela@متون الحديث :: born@Iraq_RE :: born@BAGHDAD_443E333N_S	Ibn Shahin			146963
0385IbnShahin.TarikhAsmaDucafa.ShamAY0034152-ara2	0385	أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين :: أبو حفص عمر بن أحمد بن عثمان البغدادي، المعروف بابن شاهين :: ابن شاهين	Ibn Shahin	0385IbnShahin.TarikhAsmaDucafa	تاريخ أسماء الضعفاء والكذابين والمتروكين - ط الفاروق :: تاريخ أسماء الضعفاء والكذابين والمتروكين  :: تاريخ أسماء الضعفاء والكذابين والمتروكين	Tarikh Asma Ducafa	أبو عمر محمد بن علي الأزهري :: الأولى، 1430 هـ - 2009 م :: الفاروق الحديثة للطباعة والنشر - القاهرة	ShamAY0034152	sec	16831	../data/0385IbnShahin/0385IbnShahin.TarikhAsmaDucafa/0385IbnShahin.TarikhAsmaDucafa.ShamAY0034152-ara2	PPE :: CENT0400 :: _TARAJIM :: _TABAQAT :: GAL@nodata :: Shamela@التراجم والطبقات :: ShamAY@العلل والسؤالات :: born@Iraq_RE :: born@BAGHDAD_443E333N_S	Ibn Shahin			64380
0385IbnShahin.TarikhAsmaDucafa.Shamela0011083-ara1	0385	أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين (المتوفى: 385هـ)	Ibn Shahin	0385IbnShahin.TarikhAsmaDucafa	تاريخ أسماء الضعفاء والكذابين	Tarikh Asma Ducafa	http://www.worldcat.org/oclc/4770340226 :: عبد الرحيم محمد أحمد القشقري :: -	Shamela0011083	pri	15045	../data/0385IbnShahin/0385IbnShahin.TarikhAsmaDucafa/0385IbnShahin.TarikhAsmaDucafa.Shamela0011083-ara1.completed	PPE :: CENT0400 :: _TARAJIM :: _TABAQAT :: GAL@nodata :: Shamela@التراجم والطبقات :: ShamAY@العلل والسؤالات :: born@Iraq_RE :: born@BAGHDAD_443E333N_S :: EDITORIAL_SECTIONS :: PRIMARY_VERSION :: CLEANED_VERSION :: COMPLETED	Ibn Shahin			55835
0385IbnShahin.TarikhAsmaThiqat.JK000511-ara1	0385	ابن شاهين :: عمر بن أحمد أبو حفص الواعظ	Ibn Shahin	0385IbnShahin.TarikhAsmaThiqat	تاريخ أسماء الثقات	Tarikh Asma Thiqat	http://www.worldcat.org/oclc/21761322 :: صبحي السامرائي :: الكويت :: 1404 - 1984 :: الدار السلفية	JK000511	pri	25253	../data/0385IbnShahin/0385IbnShahin.TarikhAsmaThiqat/0385IbnShahin.TarikhAsmaThiqat.JK000511-ara1.completed	_THIQAT :: _HADITH :: PPE :: CENT0400 :: _TARAJIM :: _SUNNI :: _TABAQAT :: GAL@nodata :: Shia@أهم مصادر رجال الحديث عند السنة :: JK@كتب الثقات :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: Shamela@التراجم والطبقات :: ShamAY@العلل والسؤالات :: born@Iraq_RE :: born@BAGHDAD_443E333N_S :: PAGINATION :: PRIMARY_VERSION :: CLEANED_VERSION :: COMPLETED	Ibn Shahin			93177
0385IbnShahin.TarikhAsmaThiqat.ShamAY0034151-ara2	0385	أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين :: أبو حفص عمر بن أحمد بن عثمان البغدادي، المعروف بابن شاهين :: ابن شاهين	Ibn Shahin	0385IbnShahin.TarikhAsmaThiqat	تاريخ أسماء الثقات  :: تاريخ أسماء الثقات :: تاريخ أسماء الثقات لابن شاهين - ط الفاروق	Tarikh Asma Thiqat	أبو عمر محمد بن علي الأزهري :: الأولى، 1430 هـ - 2009 م :: الفاروق الحديثة للطباعة والنشر - القاهرة	ShamAY0034151	sec	27513	../data/0385IbnShahin/0385IbnShahin.TarikhAsmaThiqat/0385IbnShahin.TarikhAsmaThiqat.ShamAY0034151-ara2	_THIQAT :: _HADITH :: PPE :: CENT0400 :: _TARAJIM :: _SUNNI :: _TABAQAT :: GAL@nodata :: Shia@أهم مصادر رجال الحديث عند السنة :: JK@كتب الثقات :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: Shamela@التراجم والطبقات :: ShamAY@العلل والسؤالات :: born@Iraq_RE :: born@BAGHDAD_443E333N_S	Ibn Shahin			103594
0385IbnShahin.TarikhAsmaThiqat.Shamela0005818-ara1	0385	أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين (المتوفى: 385هـ)	Ibn Shahin	0385IbnShahin.TarikhAsmaThiqat	تاريخ أسماء الثقات	Tarikh Asma Thiqat	صبحي السامرائي :: الدار السلفية - الكويت	Shamela0005818	sec	25250	../data/0385IbnShahin/0385IbnShahin.TarikhAsmaThiqat/0385IbnShahin.TarikhAsmaThiqat.Shamela0005818-ara1	_THIQAT :: _HADITH :: PPE :: CENT0400 :: _TARAJIM :: _SUNNI :: _TABAQAT :: GAL@nodata :: Shia@أهم مصادر رجال الحديث عند السنة :: JK@كتب الثقات :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: Shamela@التراجم والطبقات :: ShamAY@العلل والسؤالات :: born@Iraq_RE :: born@BAGHDAD_443E333N_S	Ibn Shahin			93162
0385IbnShahin.TarikhAsmaThiqat.Shia003116-ara1	0385	عمر بن شاهين	Ibn Shahin	0385IbnShahin.TarikhAsmaThiqat	تاريخ أسماء الثقات	Tarikh Asma Thiqat	صبحي السامرائي :: 1404	Shia003116	sec	29377	../data/0385IbnShahin/0385IbnShahin.TarikhAsmaThiqat/0385IbnShahin.TarikhAsmaThiqat.Shia003116-ara1	_THIQAT :: _HADITH :: PPE :: CENT0400 :: _TARAJIM :: _SUNNI :: _TABAQAT :: GAL@nodata :: Shia@أهم مصادر رجال الحديث عند السنة :: JK@كتب الثقات :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: Shamela@التراجم والطبقات :: ShamAY@العلل والسؤالات :: born@Iraq_RE :: born@BAGHDAD_443E333N_S	Ibn Shahin			110279
0385SahibIbnCabbadTalqani.AmthalSaira.ShamAY0034477-ara2	0385	إسماعيل بن عباد بن العباس، أبو القاسم الطالقاني، المشهور بالصاحب بن عباد :: الصاحب بن عباد	Sahib Ibn Cabbad Talqani	0385SahibIbnCabbadTalqani.AmthalSaira	رسالة ابن عباد في أمثال المتنبي :: رسالة ابن عباد في أمثال المتنبي 	Amthal Saira	الدكتور جميل عبد الله عويضة	ShamAY0034477	sec	22304	../data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.AmthalSaira/0385SahibIbnCabbadTalqani.AmthalSaira.ShamAY0034477-ara2	ShamAY@الأدب والبلاغة - مرقم آليا :: Shamela@الأدب والبلاغة :: born@Fars_RE :: born@ISTAKHR_529E299N_S	Sahib Ibn Cabbad Talqani			95159
0385SahibIbnCabbadTalqani.AmthalSaira.Shamela0037460-ara1	0385	إسماعيل بن عباد بن العباس، أبو القاسم الطالقاني، المشهور بالصاحب بن عباد (المتوفى: 385هـ)	Sahib Ibn Cabbad Talqani	0385SahibIbnCabbadTalqani.AmthalSaira	الأمثال السائرة من شعر المتنبي	Amthal Saira	الشيخ محمد حسن آل ياسين :: مكتبة النهضة، بغداد	Shamela0037460	pri	4153	../data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.AmthalSaira/0385SahibIbnCabbadTalqani.AmthalSaira.Shamela0037460-ara1	ShamAY@الأدب والبلاغة - مرقم آليا :: Shamela@الأدب والبلاغة :: born@Fars_RE :: born@ISTAKHR_529E299N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Sahib Ibn Cabbad Talqani			16728
0385SahibIbnCabbadTalqani.KashfCanMusawiShicrMutanabbi.Shamela0037056-ara1	0385	إسماعيل بن عباد بن العباس، أبو القاسم الطالقاني، المشهور بالصاحب بن عباد (المتوفى: 385هـ)	Sahib Ibn Cabbad Talqani	0385SahibIbnCabbadTalqani.KashfCanMusawiShicrMutanabbi	الكشف عن مساوي شعر المتنبي	Kashf Can Musawi Shicr Mutanabbi	الشيخ محمد حسن آل ياسين :: مكتبة النهضة، بغداد	Shamela0037056	pri	4666	../data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.KashfCanMusawiShicrMutanabbi/0385SahibIbnCabbadTalqani.KashfCanMusawiShicrMutanabbi.Shamela0037056-ara1	GAL@literature-islamic :: GAL@literature-arabic :: GAL@iran :: GAL@persia-neighbors :: GAL@period-classical :: CENT0400 :: GAL@philology :: GAL@0750-1000CE :: _BALAGHA :: _ADAB :: GAL@persia :: Shamela@الأدب والبلاغة :: born@Fars_RE :: born@ISTAKHR_529E299N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Sahib Ibn Cabbad Talqani			19349
0385SahibIbnCabbadTalqani.MuhitFiLugha.JK009326-ara1	0385	الصحاب بن عباد :: الصاحب الكافي الكفاة أب القاسم إسماعيل ابن عباد بن العباس بن أحمد بن إدريس الطالقاني	Sahib Ibn Cabbad Talqani	0385SahibIbnCabbadTalqani.MuhitFiLugha	المحيط في اللغة	Muhit Fi Lugha	الشيخ محمد حسن آل ياسين :: بيروت / لبنان :: 1414هـ-1994م :: عالم الكتب	JK009326	pri	389418	../data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.MuhitFiLugha/0385SahibIbnCabbadTalqani.MuhitFiLugha.JK009326-ara1	KITAB@lexicographical_phonological :: ShamAY@الغريب والمعاجم ولغة الفقه :: JK@المعاجم :: JK@كتب المعاجم والغريب والمصطلحات :: Shamela@الغريب والمعاجم ولغة الفقه - مرقم آليا :: born@Fars_RE :: born@ISTAKHR_529E299N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Sahib Ibn Cabbad Talqani			1754269
0385SahibIbnCabbadTalqani.MuhitFiLugha.Masaha003503Vols-ara1	0385	الصاحب اسماعيل بن عباد	Sahib Ibn Cabbad Talqani	0385SahibIbnCabbadTalqani.MuhitFiLugha	المحيط في اللغة‌ - الجزء1	Muhit Fi Lugha	الشيخ محمد حسن آل ياسين :: عالم الكتاب‌	Masaha003503Vols	sec	627332	../data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.MuhitFiLugha/0385SahibIbnCabbadTalqani.MuhitFiLugha.Masaha003503Vols-ara1	KITAB@lexicographical_phonological :: ShamAY@الغريب والمعاجم ولغة الفقه :: JK@المعاجم :: JK@كتب المعاجم والغريب والمصطلحات :: Shamela@الغريب والمعاجم ولغة الفقه - مرقم آليا :: born@Fars_RE :: born@ISTAKHR_529E299N_S	Sahib Ibn Cabbad Talqani			2726803
0385SahibIbnCabbadTalqani.MuhitFiLugha.ShamAY0034686-ara1	0385	إسماعيل بن عباد بن العباس، أبو القاسم الطالقاني، المشهور بالصاحب بن عباد :: الصاحب الكافي الكفاة أب القاسم إسماعيل ابن عباد بن العباس بن أحمد بن إدريس الطالقاني :: الصاحب بن عباد	Sahib Ibn Cabbad Talqani	0385SahibIbnCabbadTalqani.MuhitFiLugha	المحيط في اللغة - عالم الكتب :: المحيط في اللغة :: المحيط في اللغة 	Muhit Fi Lugha	الشيخ محمد حسن آل ياسين :: الأولى :: عالم الكتب - بيروت / لبنان - 1414ه -1994 م	ShamAY0034686	sec	398677	../data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.MuhitFiLugha/0385SahibIbnCabbadTalqani.MuhitFiLugha.ShamAY0034686-ara1	KITAB@lexicographical_phonological :: ShamAY@الغريب والمعاجم ولغة الفقه :: JK@المعاجم :: JK@كتب المعاجم والغريب والمصطلحات :: Shamela@الغريب والمعاجم ولغة الفقه - مرقم آليا :: born@Fars_RE :: born@ISTAKHR_529E299N_S	Sahib Ibn Cabbad Talqani			1787597
0385SahibIbnCabbadTalqani.MuhitFiLugha.Shamela0000083-ara1	0385	إسماعيل بن عباد بن العباس، أبو القاسم الطالقاني، المشهور بالصاحب بن عباد (المتوفى: 385هـ)	Sahib Ibn Cabbad Talqani	0385SahibIbnCabbadTalqani.MuhitFiLugha	المحيط في اللغة	Muhit Fi Lugha		Shamela0000083	sec	388638	../data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.MuhitFiLugha/0385SahibIbnCabbadTalqani.MuhitFiLugha.Shamela0000083-ara1	KITAB@lexicographical_phonological :: ShamAY@الغريب والمعاجم ولغة الفقه :: JK@المعاجم :: JK@كتب المعاجم والغريب والمصطلحات :: Shamela@الغريب والمعاجم ولغة الفقه - مرقم آليا :: born@Fars_RE :: born@ISTAKHR_529E299N_S	Sahib Ibn Cabbad Talqani			1749810
0385SahibIbnCabbadTalqani.Ruznamaja.Shamela0037461-ara1	0385	إسماعيل بن عباد بن العباس، أبو القاسم الطالقاني، المشهور بالصاحب بن عباد (المتوفى: 385هـ)	Sahib Ibn Cabbad Talqani	0385SahibIbnCabbadTalqani.Ruznamaja	الروزنامجة	Ruznamaja	الشيخ محمد حسن آل ياسين :: مكتبة النهضة، بغداد	Shamela0037461	pri	1993	../data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.Ruznamaja/0385SahibIbnCabbadTalqani.Ruznamaja.Shamela0037461-ara1	GAL@literature-islamic :: GAL@literature-arabic :: GAL@iran :: GAL@persia-neighbors :: GAL@period-classical :: CENT0400 :: GAL@philology :: GAL@0750-1000CE :: _BALAGHA :: _ADAB :: GAL@persia :: Shamela@الأدب والبلاغة :: born@Fars_RE :: born@ISTAKHR_529E299N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Sahib Ibn Cabbad Talqani			8431
0385WaWaDimashqi.Diwan.JK007611-ara1	0385	الواواء الدمشقي	Wa Wa Dimashqi	0385WaWaDimashqi.Diwan	ديوان الواواء الدمشقي	Diwan		JK007611	pri	15813	../data/0385WaWaDimashqi/0385WaWaDimashqi.Diwan/0385WaWaDimashqi.Diwan.JK007611-ara1	GAL@literature-islamic :: GAL@literature-arabic :: _SHICR_CABBASI :: GAL@period-classical :: GAL@poetry :: GAL@0750-1000CE :: _SHICR :: GAL@exclude :: JK@دواوين الشعر العربي :: JK@عباسي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@Sham_RE :: born@DIMASHQ_363E335N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Wa Wa Dimashqi			62605
0385WaWaDimashqi.Diwan.ShamAY0037832-ara1	0385	محمد بن أحمد الغساني الدمشقي أبو الفرج :: الوأواء الدمشقي	Wa Wa Dimashqi	0385WaWaDimashqi.Diwan	ديوان الوأواء الدمشقي :: ديوان الوأواء الدمشقي  :: ديوان الواواء الدمشقي	Diwan		ShamAY0037832	sec	15727	../data/0385WaWaDimashqi/0385WaWaDimashqi.Diwan/0385WaWaDimashqi.Diwan.ShamAY0037832-ara1	GAL@literature-islamic :: GAL@literature-arabic :: _SHICR_CABBASI :: GAL@period-classical :: GAL@poetry :: GAL@0750-1000CE :: _SHICR :: GAL@exclude :: JK@دواوين الشعر العربي :: JK@عباسي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@Sham_RE :: born@DIMASHQ_363E335N_S	Wa Wa Dimashqi			62605
0386AbuTalibMakki.QutQulub.JK009298-ara1	0386	أبو طالب المكي :: محمد بن علي بن عطية الحارثي المشهور بأبي طالب المكي	Abu Talib Makki	0386AbuTalibMakki.QutQulub	قوت القلوب :: قوت القلوب في معاملة المحبوب ووصف طريق المريد إلى مقام التوحيد	Qut Qulub	د.عاصم إبراهيم الكيالي :: بيروت/لبنان :: 1426هـ -2005 م :: دار الكتب العلمية	JK009298	pri	381547	../data/0386AbuTalibMakki/0386AbuTalibMakki.QutQulub/0386AbuTalibMakki.QutQulub.JK009298-ara1	GAL@literature-islamic :: _ADHKAR :: GAL@literature-arabic :: GAL@sufism :: CENT0300 :: GAL@period-classical :: _AKHLAQ :: _RAQAIQ :: _TASAWWUF :: CENT0400 :: GAL@mysticism :: GAL@0750-1000CE :: _ADAB :: _CHRONOMULTIPLE :: JK@التصوف :: JK@كتب الأخلاق والسلوك :: Shamela@الرقاق والآداب والأذكار :: born@Daylam_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Talib Makki			1584045
0386AbuTalibMakki.QutQulub.Shamela0000482-ara1	0386	محمد بن علي بن عطية الحارثي، أبو طالب المكي (المتوفى: 386هـ)	Abu Talib Makki	0386AbuTalibMakki.QutQulub	قوت القلوب في معاملة المحبوب ووصف طريق المريد إلى مقام التوحيد	Qut Qulub	د. عاصم إبراهيم الكيالي :: دار الكتب العلمية - بيروت / لبنان	Shamela0000482	sec	382239	../data/0386AbuTalibMakki/0386AbuTalibMakki.QutQulub/0386AbuTalibMakki.QutQulub.Shamela0000482-ara1	GAL@literature-islamic :: _ADHKAR :: GAL@literature-arabic :: GAL@sufism :: CENT0300 :: GAL@period-classical :: _AKHLAQ :: _RAQAIQ :: _TASAWWUF :: CENT0400 :: GAL@mysticism :: GAL@0750-1000CE :: _ADAB :: _CHRONOMULTIPLE :: JK@التصوف :: JK@كتب الأخلاق والسلوك :: Shamela@الرقاق والآداب والأذكار :: born@Daylam_RE	Abu Talib Makki			1587232
0386IbnAbiZaydQayrawani.DhabbCanMadhhabImamMalik.Sham19Y0018606-ara1	0386	أبو محمد عبد الله بن (أبي زيد) عبد الرحمن النفزي، القيرواني، المالكي (المتوفى: 386 ه) :: ابن أبي زيد القيرواني	Ibn Abi Zayd Qayrawani	0386IbnAbiZaydQayrawani.DhabbCanMadhhabImamMalik	الذب عن مذهب الإمام مالك	Dhabb Can Madhhab Imam Malik	د. محمد العلمي :: الأولى، 1432 ه - 2011 م :: المملكة المغربية - الرابطة المحمدية للعلماء - مركز الدراسات والأبحاث وإحياء التراث - سلسلة نوادر التراث (13)	Sham19Y0018606	pri	70685	../data/0386IbnAbiZaydQayrawani/0386IbnAbiZaydQayrawani.DhabbCanMadhhabImamMalik/0386IbnAbiZaydQayrawani.DhabbCanMadhhabImamMalik.Sham19Y0018606-ara1	Sham@فقه مالكي :: born@QAYRAWAN_101E357N_S :: born@Maghrib_RE :: born@NAFZAWA_092E336N_R :: died@QAYRAWAN_101E357N_S :: resided@QAYRAWAN_101E357N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Abi Zayd Qayrawani			275291
0386IbnAbiZaydQayrawani.JamicFiSunan.Sham19Y0018260-ara1	0386	ابن أبي زيد القيرواني :: أبو محمد عبد الله بن أبي زيد القيرواني (المتوفى 386 ه)	Ibn Abi Zayd Qayrawani	0386IbnAbiZaydQayrawani.JamicFiSunan	الجامع في السنن والآداب والمغازي والتاريخ	Jamic Fi Sunan	الثانية، 1403 ه - 1983 م. :: مؤسسة الرسالة، بيروت - المكتبة العتيقة، تونس.	Sham19Y0018260	pri	22889	../data/0386IbnAbiZaydQayrawani/0386IbnAbiZaydQayrawani.JamicFiSunan/0386IbnAbiZaydQayrawani.JamicFiSunan.Sham19Y0018260-ara1	Sham@الرقاق والآداب والأذكار :: born@QAYRAWAN_101E357N_S :: born@Maghrib_RE :: born@NAFZAWA_092E336N_R :: died@QAYRAWAN_101E357N_S :: resided@QAYRAWAN_101E357N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Abi Zayd Qayrawani			91324
0386IbnAbiZaydQayrawani.NawadirWaZiyadat.Shamela0096257-ara1	0386	أبو محمد عبد الله بن (أبي زيد) عبد الرحمن النفزي، القيرواني، المالكي (المتوفى: 386هـ)	Ibn Abi Zayd Qayrawani	0386IbnAbiZaydQayrawani.NawadirWaZiyadat	النوادر والزيادات على ما في المدونة من غيرها من الأمهات	Nawadir Wa Ziyadat	دار الغرب الإسلامي، بيروت	Shamela0096257	pri	1684148	../data/0386IbnAbiZaydQayrawani/0386IbnAbiZaydQayrawani.NawadirWaZiyadat/0386IbnAbiZaydQayrawani.NawadirWaZiyadat.Shamela0096257-ara1	_MALIKI :: _FIQH :: GAL@nodata :: CENT0400 :: Shamela@فقه مالكي :: born@QAYRAWAN_101E357N_S :: born@Maghrib_RE :: born@NAFZAWA_092E336N_R :: died@QAYRAWAN_101E357N_S :: resided@QAYRAWAN_101E357N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Abi Zayd Qayrawani			6543810
0386IbnAbiZaydQayrawani.Risala.JK000171-ara1	0386	عبد الله بن أبي زيد القيرواني أبو محمد :: القيرواني	Ibn Abi Zayd Qayrawani	0386IbnAbiZaydQayrawani.Risala	رسالة ابن أبي زيد القيرواني :: رسالة القيرواني	Risala	بيروت :: دار الفكر	JK000171	pri	24988	../data/0386IbnAbiZaydQayrawani/0386IbnAbiZaydQayrawani.Risala/0386IbnAbiZaydQayrawani.Risala.JK000171-ara1	_MALIKI :: _FIQH :: GAL@nodata :: CENT0400 :: JK@الفقه المالكي :: JK@كتب الفقه الإسلامي :: Shia@فقه المذهب المالكي :: Shamela@العقيدة :: Shamela@فقه مالكي :: born@QAYRAWAN_101E357N_S :: born@Maghrib_RE :: born@NAFZAWA_092E336N_R :: died@QAYRAWAN_101E357N_S :: resided@QAYRAWAN_101E357N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Abi Zayd Qayrawani			100739
0386IbnAbiZaydQayrawani.Risala.Shamela0011373-ara1	0386	أبو محمد عبد الله بن (أبي زيد) عبد الرحمن النفزي، القيرواني، المالكي (المتوفى: 386هـ)	Ibn Abi Zayd Qayrawani	0386IbnAbiZaydQayrawani.Risala	متن الرسالة	Risala	دار الفكر	Shamela0011373	sec	24560	../data/0386IbnAbiZaydQayrawani/0386IbnAbiZaydQayrawani.Risala/0386IbnAbiZaydQayrawani.Risala.Shamela0011373-ara1	_MALIKI :: _FIQH :: GAL@nodata :: CENT0400 :: JK@الفقه المالكي :: JK@كتب الفقه الإسلامي :: Shia@فقه المذهب المالكي :: Shamela@العقيدة :: Shamela@فقه مالكي :: born@QAYRAWAN_101E357N_S :: born@Maghrib_RE :: born@NAFZAWA_092E336N_R :: died@QAYRAWAN_101E357N_S :: resided@QAYRAWAN_101E357N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S	Ibn Abi Zayd Qayrawani			98893
0386IbnAbiZaydQayrawani.Risala.Shamela0097806-ara1	0386	أبو محمد عبد الله بن (أبي زيد) عبد الرحمن النفزي، القيرواني، المالكي (المتوفى: 386هـ)	Ibn Abi Zayd Qayrawani	0386IbnAbiZaydQayrawani.Risala	عقيدة السلف - مقدمة أبي زيد القيرواني لكتابه الرسالة	Risala	بكر بن عبد الله أبو زيد :: دار العاصمة	Shamela0097806	sec	7103	../data/0386IbnAbiZaydQayrawani/0386IbnAbiZaydQayrawani.Risala/0386IbnAbiZaydQayrawani.Risala.Shamela0097806-ara1	_MALIKI :: _FIQH :: GAL@nodata :: CENT0400 :: JK@الفقه المالكي :: JK@كتب الفقه الإسلامي :: Shia@فقه المذهب المالكي :: Shamela@العقيدة :: Shamela@فقه مالكي :: born@QAYRAWAN_101E357N_S :: born@Maghrib_RE :: born@NAFZAWA_092E336N_R :: died@QAYRAWAN_101E357N_S :: resided@QAYRAWAN_101E357N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S	Ibn Abi Zayd Qayrawani			30691
